profile_id,profile_text
814,"My wife Maggie & I were originally from Taiwan. We moved from Vancouver BC to New York 8 years ago. We founded our interior design company together, we have been doing lots of residential and commercial design in NYC. We are 100% foodie, 100% dog lovers and 100% love hosting!!"
815,Hi! We are a married couple in our thirties. We love to meet new people and travel the world.  Looking forward to staying at your place or hosting you at our place :)
816,"My name is Jim , my wife Lisa and my two sons have lived in this neighborhood for 20 years and love it. Rv living and travel is one of my passions."
817,"Middle aged professional with growing family, living the Dream in North Buckhead.  We travel together often, and use Airbnb all over the world, and we've decided to become hosts ourselves."
818,I was born in Mexico and grew up in California and moved to Las Vegas in 2017. I currently live with my wife and I so Uber full time. My wife cleans homes for a living. We are looking forward to hosting your stay.
819,"I am small business owner in the Business Management Consulting industry that work with business owners and leaders to grow their business. I enjoy Art and designing art, clothing when I am not working on my business."
820,Super host from Tucson Az who enjoys traveling and exploring new places. I have places in Tucson for quests to enjoy and appreciate the importance of being both an excellent guest as well as an excellent host.
821,I'm an accountant & a small business owner.  I love animals and I don't smoke or drink.I'm listing on Airbnb to supplement my income while I build my business.
822,"A woman who love art, family, nature & enjoy life.Love Charles Dickens books, Life is Beautiful is my favorite movie, Natalie Merchant, Sarah Brightman & Lila Downs, food of every part of the world.I need to feel the air over my face, flowers close to me & a garden to walk."
823,"Hi, I am originally from Dallas, Texas. I have a very easy going personality. I feel It’s awesome to meet folks around the world and learn from their experiences. My primary goal while hosting on AirBnB is to make guests feel at home and ensure they have an absolute relaxed, peaceful and a pleasant stay in Charlotte."
824,I am a happy mom and wife with a great love for Oregon and the outdoors. Hiking is my favorite outdoor activity. Cycling is a very close second. I also enjoy hosting friends with good food and a glass of wine.
825,"Serendipity travel llc is here to host an incredible experience for you! We love to travel and experience beautiful spaces! Come relax and experience comfortable, clean living in each and every listing with us! Let us know if you need anything along the way!! Happy Travels! ;)"
826,"Hello, We are Max & Margarita. We are always busy with work but also love to travel & we do so often. We love Chicago which is why we moved here from Florida. We are looking forward to hosting you at our beautiful home!"
827,We are a family in Myers Park Charlotte NC who would like to rent out our beautiful historic home during several weeks and weekends throughout the year while we are traveling in addition to Quail Hollow PGA Tour.  Thanks for your consideration.
828,Welcome to my homes! It is an exciting time to be in Detroit! The rehabbing progress is undeniable and is evident throughout the neighborhoods. As an Airbnb host it allows me to continue my work rehabbing homes in Detroit and I rely on the success of my hosting. My dog Karma enjoys life in Detroit as well!
829,I enjoy helping others and making guests have pleasant stays. It’s important to us that we provide a great stay and guests have a good time. I am a World Traveler and friendly
830,"Quiet and easy going. No quirks, no drama, enjoy his family. Retired and like to keep things honest as possible. Well not let no one take advantage of him or the wife!"
831,"Hi, I'm Liz.  I've been working in Washington, DC as a television cameraperson for over 20 years. I love DC and I love my hometown of Silver Spring.My husband and I are raising a daughter, two fluffy Pomeranians, and a murderous but totally cool cat named Fergie. Montgomery County License #BCA-101073"
832,"I am a retired airline pilot who loves horses, animals and my grandchildren. I have a Sci-Fi addiction and love Star Trek, Dr. Who, Star Wars, & Guardians, etc.  Expect me to provide any help I can about things to do in the area and directions you might need.  I want your stay to be wonderful."
833,"I am a legal Spanish interpreter, love what I do & think Airbnb is really cool.I live with Duke Ellington, my black cat that came from New Orleans after hurricane Katrina. Love music, ballet and pretty much any artistic expression, and I also love to go to a warm beach for a week during Boston winters."
834,I'm a single mom who travels with my competitive show jumping daughter much of the time.  We love to share our home with others which allows us to pay the bills!  Thanks so much for staying with us!
835,"Hi, I've worked in the TV and movie industry for close to two decades. I've put a lot of love into this house and grounds in the hope that it will help make you visit to Los Angeles a great one!"
836,"Energetic, family oriented with tendencies to be outgoing and adventurous. Milwaukee is a beautiful city and I would love to tell you about the amazing places you can see while on your visit!I'm also a vegan so if that’s your lifestyle too, I know some vegan friendly eats as well!!!"
837,"I am a California native, just moved to Texas and I LOVE IT!!!! I enjoy good music, food, concerts,  and conversations.I am a private duty nurse and I truly love my patients. I look forward to meeting and hosting you"
838,"We are a outgoing friendly family, who loves to travel. We would like to treat our guests, just like the way we would like to be treated when staying places. We built the guest room with care and love. Hope you'll enjoy it."
839,"Outgoing and upbeat, I believe that life is meant to be savored.  There is no better way to be happy and amazed than through travel.  I want you to have a joyful experience at my home in Las Vegas, full of discovery and comfort.  Stay with me and I promise a smile."
840,"I'm usually an Airbnb host, but I like to travel occasionally. I'm an introvert and usually pretty easy to get along with. I'm not particularly demanding, but enjoy checking out new neighbourhoods and experiences while on the road."
841,"I'm an accountant who loves to travel, eat great food, enjoys movies, theater, hiking, deep philosophical and existential conversations, highest level of education is a masters in International Relations/Diplomacy... favorite Netflix original series of course is House of Cards..."
842,I am a 79 years young...I wanted to do Airbnb because I am a people person and like everyone....guests may come in my living room and watch TV with me and get to know each other.....company is nice...I am a very kind and considerate person.
843,"Hello, my name is Stewart Moreno. My account is run by both me and my girlfriend. A little about us, we love to travel, hike, camp, swim, bike and pretty much anything that gets us outside. We are pretty easy going social people. We have two old dogs named Blaze and Shin, and a puppy named Bumi."
844,"I am an outgoing and friendly woman who loves to travel. I teach and manage a college ESL service learning and volunteer program for my school. I also love films, writing, and performance art, both in the audience and as an artist. I love puppets.My life motto would be: Participate with Curiosity."
845,"I've lived in Boston for nearly 10 years.  I'm very clean, quiet, and both a property owner/host and frequent traveler.  Thanks for checking out my space!My two passions are Technology and Real Estate so Airbnb is a great fit for me personally and professionally.  Outside of work, I love snowboarding, bowling, and traveling to foreign countries."
846,"We’re a pretty low maintenance family, clean, quiet, and respectful. We are hosts as well and understand what it means to care for a place like it is our own."
847,"Hello Nicky and Anthony here we are LA natives, we travel a lot and model our place after somewhere we would like to visit. Lovers of animals and comedy always up for anything active. Social and friendly hope to meet you soon !"
848,"Love to accommodate a  comfortable, spacious, clean, pretty home for honest, decent, interesting people from different places all over the world.Love to meet new people, enjoy to chat about different cultures in a positive, light environment.I am easy going, kind and nice. Appreciate any good conversation, good food, good things happened in life."
849,Next Step Rentals LV helps owners earn extra income stress free. Helping guests feel welcome with a luxury resort accommodations.  We do the work for you. Taking the extra step with more options for your investment properties. Building a Life-Long Partnership!
850,"Hello,I am an RN, mindfulness coach, and yoga instructor.  I enjoy sharing my home with guests.  When I travel, I like to use airbnb and I know how much of a difference it makes when you feel welcomed and comfortable in the place that you are staying  I look forward to connecting and meeting with you."
851,"I've lived here in NYC all my life and I love Airbnb. That means you'll get high service and local recommendations!Feel free to book or message me first, happy to answer any specific questions in advance."
852,"I am a 39 yr old professional who lives here in Raleigh. I'm very driven and love to travel.  My two Springer Spaniels, Luke and Daisy are my life outside of work, as I spend all my extra time with them."
853,"We love being active and outdoors. We love love music, reading (especially in hammocks), good wine and real food. Traveling, meeting new people and exploring new cultures is the best!"
854,I've lived in Roxborough for 9 years now. I love it here and have come to know it very well and can give some restaurant/visiting advice while staying here. I have two young children and work as a nurse in the city.
855,"World traveller, mom, life-enthusiast. I have stayed in airbnbs all around the world from India to Nairobi and all over North America and Europe. I love the idea of sharing spaces that matter with others and getting away from bland, corporate hotels."
856,"I have been a Bay Area transplant going on 5 years. Also, a working professional who is home relaxing in the evenings during the week and out and about on the weekends. I enjoy cooking, traveling and meeting new people and I am looking forward to hosting you."
857,"I am fun, honest and very easy going and travel a lot. I am looking to share my home with guest who are mature, fun, trustworthy, responsible and also very easy going."
858,"Married over 21 years, my wife and I have traveled to over 25 countries together. We love experiencing new places, cultures and learning new things. We hail from San Diego, California. We are local beekeepers here, operating a bee removal service along with local raw honey from our hives."
859,"Retired professor of anthropology married to a professor of international business.We share a love for travelling, intercultural studies, and are conversant in many languages including French, Spanish, German and Japanese."
860,I built this Carriage house model for my small Home business in 2018 ( (Website hidden by Airbnb)   Many of my customers asked if I was Air BnBing it?.  I decided to offer it up.    Finished and it's now open for business.Built with SIPS it's very comfortable.    I'm a small business owner here in Louisville.
861,"California women new to Atlanta. I really put my heart and soul into my place. I do actually live here, so I would like my guest to be very respectful of my place. Please relax, enjoy and let me know how I can make it more comfy for you."
862,"At Velvet Luxury, we offer our guests resort-level amenities right in the heart of Cartagena, Bogotá, Miami & Miami Beach.  We are looking forward to welcoming you at out beautiful properties!  You will be treated with a 5-star hotel experience;  fresh high-quality linens and everything needed to make your stay memorable! Welcome."
863,"Hi, my name is Michael. I'm originally from Irvine, Ca but have been in the Bay Area for over 10 years. Since moving to San Francisco to attend SF state, I've lived in the Merced, the Richmond, Alamo Square, Nob Hill, the Tenderloin, and the Lower-Haight, before finally settling down in Brisbane with my wife, Katie, and daughter, Abigail."
864,Hello! My name is Elizabeth. My family and I like to travel and we think airbnb is such a great idea. It connects you with people and adds to the vacation experience. We love to explore new places and meet new people!
865,I am a gay man who loves life. I am grateful to live in Los Angeles for just so much diversity in people. I love meeting new people and getting to know their view of the world. I look forward to meeting every guest I have.
866,"We live in Pasadena, California but we are originally from the East Coast. We love to travel and love good food! We love exploring all the great food places around Los Angeles and beyond."
867,My wife and I bought this house in May 2017 and are excited to share the downstairs apartment with travelers! We use Airbnb often when we travel ourselves and want others to be able to experience the delicious seafood and gorgeous views that Quincy has to offer.
868,"Retired, 63 year old Woman, Live alone. Enjoy walking, camping and traveling.Like to maintain my home in an utmost clean manner &  in top working order.Mi Casa, Tu Casa...Welcome to My Home."
869,"Mom/wife/obsessive crafter...mostly in that order! WhenI'm not shuttling my kids between activities I enjoy reading, discovering new restaurants, and playing with my dogs. My husband and I have lived in Oklahoma most of our lives and we absolutely love Tulsa, especially all of the new things to do downtown."
870,"I play/teach guitar/bass/uke and I do web work.I am a respectful, quiet and clean guest.  I am also a fully licensed and insured AirBNB host in Las Vegas.  (I rent a spare room or two in my house.)"
871,"Born and raised in Culver City, love this wonderful city. I like to travel, eat, explore, hike and did I say eat? I hope you all enjoy this wonderful home!"
872,"I have a cheerful and friendly character. I like to travel, get acquainted with interesting people, learn something new. I love nature and animals. I'm fond of music and painting."
873,"I am a single mother of one 7 year old daughter, a small business owner, and a caretaker.  I hope to travel more and believe this site to offer the best, family friendly, and cost effective way to do so!"
874,"We live in Louisville, Kentucky. (Website hidden by Airbnb) rent our house for Derby and other various times a year. We have three boys and enjoy renting homes for our vacations."
875,We are a family of two (husband and wife).  We love to travel and create memories along the way.  We believe that meeting people is another way to travel when we share experiences.
876,"I am a very open, tolerant woman.  Known as a neighborhood activist and urban realtor, I love children and gardening.  I am very good with children but not so good with gardening, but I won't give up. Love ballet classes, yoga and the arts, as well as the Blues and other good music."
877,"I love to travel, especially to the Carribean and beach destinations, and meeting new people and learning about other cultures.  I graduated from City High School in Grand Rapids, MI, my undergraduate degree is from Michigan State University and my graduate degree from Oakland University.   I wish anyone reading this a very memorable Airbnb stay at my home!"
878,Adventurer at heart! Love traveling through South America on motorcycle. Also onI'm pilot and enjoy getting in the sky as often as possible. Have a natural love for hospitality and want to help people have the perfect experience.
879,"I am loving mother of a rambunctious boy.  We love playing games in our family and having fun.  I've always thought about owning and bed and breakfast, so this gives me an opportunity to host and let others enjoy the heart I've put into this house."
880,"Host - My name is Kim and I'm a retired Realtor, I love to have fun and travel and meet new people in the world.  Please feel free to contact me and book my beautiful home so we can meet!"
881,"We settled in Nashville few years ago after traveling full-time for a year with our little family.I'm a travel writer; my husband is in sales. We love helping travelers discover Nashville’s local gems. If you stay with us, you’ll likely meet our extra fuzzy labradoodle, named Nash."
882,"I am a retired school counselor.  I enjoy the outdoors.I used to have two Arabian mares close by but they are now gone. I enjoy swing dancing though I don't go often. I have a small business selling antiques, collectibles and accents.  I do enjoy getting together with friends and family."
883,I work for an insurance company as a catastrophe claims adjuster so I travel a lot. I absolutely love hosting guests and traveling and Airbnb ties my two loves while making sure my guests have an amazing stay.I'm a foodie so check out my guestbook or feel free to ask me for suggestions. Enjoy!
884,I am a building contractor but also enjoy Arizona so I picked up a couple of these units and am renting them now.  Everything works because I know how to fix it!
885,"I like simple, imperfect, organic experiences. I enjoy stability of my family and variety of adventures we embark on together. Our Earth is awesomely beautiful, and I want to see it all. Life's motto: Above all else, guard your heart, for everything you do flows from it, Proverbs 4:23"
886,"I'm now a superhost! Book with confidence :) Former ESL teacher living in Chicago. Traveling internationally and hosting people from around the world are two of my favorite activities. I'm happy to give suggestions to make the most of your stay in this incredible city. I speak fluent Spanish and English, and enough French to get in trouble."
887,"Hi!I'm Michelle.  I love my family, my life and traveling!  I enjoy exploring new places and new cultures.  I spent time during college in London and did traveling about Europe.  My mother is from Norway, so I have traveled there since I was a small child.Recent travels include Australia, Italy, Norway and Denmark"
888,Welcome  Guests and welcome to Raleigh/KnightdaleI am a business owner and photographer. I love the raleigh /knightdale area . It's close to shopping and fun but this house and area also  gives that quiet private family time . I love getting to know others so please feel free to ask me anything
889,"Hi!! My name is Angelica but everyone calls me Angie, I was born and raised in Colombia and moved to the States when I was 17. I'm very friendly and talkative and I love playing board games and card games."
890,"Hi, I am easy going and respectful fo hosts and guests.  I like to be of assistance wherever I can.  My favorite pastimes are cycling and traveling.  Learning about different countries has always fascinated me.I am also 420 friendly.  I am a recent convert to using it for sleep and stress.  It is amazing how well it works."
891,We are a family of healthcare professionals with a big property with 3 different attached secondary units. We’d love to host you in one of them and give you the best experience possible in LA.
892,"Couple in Mid-Town Phoenix, always busy, we love this town!  You can find us working on our many projects including an old truck, setting up events (lights and sound), trying out a restaurant, or just trying to find the best spot on the couch."
893,"I am a catastrophe auto adjuster.  My older son lives in my hone and he is an adjuster as well. Since I know what it’s like to live in hotels, I try to make your stay as comfortable as possible."
894,"I have been a homeowner and property manager in Melrose for over 18 years.  I enjoy real estate, interior design and reading.  My husband and I are parents to three young children.  We enjoy spending time together playing all kinds of sports and being outdoors."
895,"I'm happily married, a Mom to 1 teenage girl and a 10yr old boy, a 14lb ShiPooh Dog, as well as, an entrepreneur who loves life and people. In my free time, I love to dance, cook, grow spiritually, exercise, and embark on fun adventures with my family."
896,"When I travel I like to travel in Luxury and that is what I'm looking for in Airbnb. Whether I'm looking for a luxury townhouse to stay in myself or offering one of my luxury places in Chicago, luxury stays are what I'm all about."
897,"Hi , I am Astou, a young American woman, originally from Senegal. For me, hosting is  always a pleasure, it’s a way to meet new people from different area with diverse backgrounds."
898,"Easy going, clean, friendly & quiet professional.  This doesn’t mean I am an introvert, I definitely enjoy and love to have a good conversation. I just know how much I can engage in conversation.I enjoy meeting people and love sharing experiences."
899,"I am a French native speaker, moved to the US in 2013. I am easy-going, open-minded and curious. I love running, cooking, baking, wine, beer and definitely enjoy learning from different people!"
900,"I am an airline captain and love to travel!  I love to meet new people, whether in their space or in mine.  I have grown kids and grand kids, and love to spend time with all of them."
901,"Hello! Our names are Audrey and Aaron and we love traveling, cooking for friends and hosting peaceful getaways: Sweet Gilded and The Red Door!We also love being hosts and giving out/receiving cool recommendations!"
902,"We are Elliot & Deena, a married couple living and working in Chicago and hosting an AirBnb out of our historic two-flat worker cottage. We are laid back people, no frills, who enjoy exploring new areas, meeting people, drinking strong coffee, and taking pride in our home for us and our guests."
903,"My name is Mei, I love architecture and spending time with my daughter, Jenni. When I have time, We love to travel and make memories. We are  looking forward to hosting any of you in my mother Ling's  house ! And staying in your lovely homes!"
904,"I love getaways, traveling, and meeting new people. I love biking, walking, hiking, dancing, visiting museums, listening to live music, dining, and exploring. In a nutshell, experiencing new sites, sounds, tastes, cities large and small makes my world go around. I appreciate AirBnB and staying and living in the heart of neighborhoods. I look forward to meeting you!"
905,"My husband and I love to travel, exploring new places, hiking, biking, golf, tennis, water sports, museums and history.  And sometimes doing nothing at all!  We are environmentally conscious and eat a whole foods plant based diet which is why airbnb is perfect for us; allowing us the flexibility to prepare some meals while traveling."
906,"I'm very clean Like communication Love to laugh Don't like liars (lol) really Friendly, don't mind getting to know you if needed.Appreciate art and funky things Don't  like cigarette smoking or smell gives me headaches"
907,"We own Minter and Richter Designs, thru which we sell our hand-made wedding rings.  Boston, MA is our home.  Contact us to design your own wedding rings and stay in our Superhost rated Airbnb!"
908,"Hi. I am a professional woman who works here in Fresno. I am independent and fun loving, love to travel as much as having a glass of wine at home and watching netflix."
909,"Hello, our names are Irwin and Painted.  We are excited to host travelers coming to visit our beautiful city! Atlanta is filled with so many opportunities and places to explore! P&P Properties was established in 2019 to provide guest with an affordable and convenient place to rest and relax."
910,"I'm an energetic person who loves meeting new people, I love traveling and like to hear people’s adventures and memories. I hope you have a good time in our home."
911,"Mother and son duo. We are California natives and have travelled all over the world! I love spending time with my family and enjoy an active lifestyle. Thank you to all of my past, present, and future guest. It is an honor to host all of you!"
912,We are a Tibetan family with three children and a Shitsu.  We are very friendly and easy to get along. We pride ourselves in our natural ability to go beyond our ways to please our guests and make their stay in our apartment a memorable and enjoyable one.
913,"I enjoy an active lifestyle! I go hiking often in the Cascade mountains as well as kyacking,fishing,backpacking,and bicycling.  I have cycled across the USA.  I have climbed and summited Mount Rainer."
914,"Hi there. I've stayed with Airbnb hosts around the world, from the Netherlands and Spain to New York, Denver and Seattle. My experiences with Airbnb hosts have been great, so I've decided to pay it forward and list my own place on Airbnb."
915,My name is jeremy I travel mostly with my family that consists of my husband and my 6 month old and soon to be a new born on July 2019. I am a professional and very reasonable.
916,"I was born in Hamburg, Germany and grew up in Portland, Oregon. After living on the East Coast and in France, Germany and Italy for 12+ years I returned to the lovely Northwest where I work as a full-time visual artist and jewelry designer."
917,Part time Las Vegas and Vancouver Canada. Married from Tiburon California retired Dental Assistant. I enjoy travel  camping nature hiking music and good food. I like fun and people with healthy lifestyle. like to BBQ and relax with friendly folks.
918,"I'm a musician/music educator living in Minneapolis, Minnesota. I travel for pleasure, gigs, and to dig into my ongoing interest in art, history, and culture. If I'm traveling, I'm out and about, not spending much time inside my lodgings."
919,"I enjoy the Rocky Mountain outdoor, traveling , cooking, painting and reading. I have been in the property management and rental business since 2005 and decided to include Airbnb this year.  I have also used a couple of Airbnb hosting during our vacation overseas and satisfied with the experience."
920,"Professional individual in the Organic food distribution industry.  I enjoy many outdoors adventures a few being mountain biking, hiking, paddle boarding, snowboarding and many more.  When not on an outdoors adventure you can find me enjoying local breweries and the Colorado lifestyle."
921,"I'm a proud native Memphian that was raised and educated in the city of Memphis. I never left Memphis and I still make the city my home. I love our city, food, and amazing culture. I pride myself in ensuring that every guest has a world class experience and they feel like their right at home."
922,"Greetings To All,Currently I work in Law Enforcement for the Feds. I have various interest from working out, travel, exploring the latest art exhibit or restaurant. I love to cook and host."
923,"My husband and I have two children, and we love to offer our townhome for guests to come enjoy all Phoenix has to offer. Lovely weather sunshine, and much more."
924,"I like to think of myself as adventurer - as long as we can define 'adventure' as trying a new flavor of Cheerios. I am a freelance web developer, which means I set my own hours and work from home. It also means I can sneak away occasionally to see the cool stuff that goes on around town."
925,I have been living in Dallas since 98. I am originally from Toronto Canada. When I'm not working I enjoy being with my family and playing hockey. I am passionate about living a wellness lifestyle.
926,"Hello, I am Jairo your host for this listing.    My family take great pride of owning this property, caring dearly for it and specially making available to the AirBnB guests network for both long and short stays.      You will find this property very well centrally located and near any activity in the Minneapolis/St. Paul metro."
927,"I'm a lover of hospitality, kind, friendly and love meeting people. I have my Degree in Human Services, Theology and a retired Executive Administrator for over 25 years. A Lover of gardening, swimming and traveling."
928,"My name is Tuan Vu goes by Twan. I have been in this  beautiful and quiet Anatolia community for 12 years. I work mostly away from office as Pharmaceutical consultant, and now using this home as vacation home. Please feel welcome and treat this home as yours while staying here, and let me know how i can accommodate your needs."
929,I am very responsible and enjoy helping others!  I am happy to be a part of the sharing economy...the internet doesn't get us anywhere if we don't collaborate for a common goal.
930,I'm passionate about traveling to new places and immersing myself in the local city and culture. Being able to host Chicago guests allows me to help other travelers make the most of their experience as well!
931,"I am retired from AT&T. I enjoy cooking, reading and travel. I am currently a part of the Senior Mentor Program with the Oklahoma State University College of Osteopathic Medicine."
932,"Hi there!  I am a California native, living in Sacramento the past couple years.  In my free time I like to explore new places, read (especially interested in current events), hangout with my cat Chloe and meet new people.  See you out there!"
933,"Coronado Island Realty offers a wide range of services from one-time lease up, to long term management, to vacation rental management. Since we have been a boutique, family owned brokerage for over 15 years, we are able to be flexible to meet our client’s needs."
934,"I am an artist, enamelist that use metal and glass to tell stories of passion and aging, motion and stillness using art as a visual language, where the arrangement of color, line, symbol and image interlace without a word being spoken. Browse www laraenamelart com to see Lara's enamel art."
935,"Global Marketing and Sales Professional with a hidden passion for REAL ESTATE!My team in Indianapolis Indiana has the most unique, cozy, and luxury homes in the most desirable locations in the city! Please check out our other listings.My hobbies include food, traveling, fashion, and sports."
936,"I'm very friendly, kind and happy person, I love travel, arts, music, nature and animals, meet people of different places and cultures. Please don't hesitate to ask for anything that you need, just let me know and I'll be to help you!"
937,"My love for exploring has taken me all over the world, but I find our corner of Little Five Points endlessly entertaining, and I'd love to point out my favorite spots. I am either at home or on the road traveling for work."
938,"My husband and I love travelling the world, and we hope to be able to share our little slice of paradise with you at our Texas Homes @ Lakewood. We provide modern luxury homes in the heart Dallas, close to it all! Come getaway in our getaways!"
939,"A compulsive bucket-list keeper who likes fresh seafood, guacamole, nutella, outdoors and travel. Down to earth guy enjoying life. Glass always at least half full. Looking forward to meeting you!"
940,"I love my  family will do anything to make sure they are all good. I love to be around family and friends very easy going, love to experience new things."
941,"My name is Maria, welcome to my home. My family is very important to me. Our daughter Stephanie convinced us to rent our guest room for Airbnb last year and we loved it! We decided to continue once she moves out"
942,"We love to travel; and when we do, we like to get a feel for the local area by staying in a home/apartment. After many of our own wonderful experiences, we want to welcome other travelers to OUR historic town in the Midwest - Parkville."
943,"I am a mother of cute little girl Andrea, the man is my boyfriend Edy, we love adventure, travelling and meeting new friends.We are silly combination, love to goof around and be happy."
944,"Hi my name is Tammy Desiree Baldino. I have been working in the hospitality business for over 10 years. I love to Travel, and I love to Host. Your comfort is my concern, and I aim to make your trip as pleasant as possible."
945,"Hello, happy to be in the hospitality industry, and I look forward to making your stay comfortable!  My place has two Airbnb rooms ideal for EXOS/ALTIS/Mayo Clinic and business professionals and/or students."
946,"HI! I am Sara, a mom of 4! I am originally from Brooklyn, NY and currently live in Los Angeles.I am a freelance graphic designer and I love to travel!Looking forward to hosting you in my home!"
947,"Hello, thanks for checking out my place.  I live in Phoenix Az in a quiet community. I am surrounded by a lot of eateries, such as , mexican food, black bear, popeyes, Chinese, Mc donalds,  Atl wings and so much more. I enjoy a clean house, a good steak and a great movie."
948,I am new to Airbnb and have listed a home that I originally renovated to live in for our family but plans changed looking forward to hosting families in our home
949,"We're based in the great area of Ozone Park, Queens, New York City.  It's cosy with subway train connection to Manhattan.  We love welcoming travelers like ourselves and are offering our rental unit, sharing our neighborhood, and city."
950,"My family has lived in DC for the past several years.  Some of our favorite things about living on Capitol Hill are running through the neighborhood, exploring all the museums and exhibits that are walking distance from our home, and having a variety of great food offerings only steps away."
951,Hi! My name is Rebecca. I've lived in Seattle since 2012 and love living here. I’ll be happy to give you tips during your stay and hope you enjoy all that Seattle has to offer.
952,"I love people, rehabbing, old homes and learning. I am a nurse and I am very service oriented. So to me, hosting is a pure pleasure! I am a mom of three with the best cohost/life partner in the world!  We want you to have the best stay you can, at our home."
953,"Andy and Elise have been restoring their home in the Old Northside for 7 years. They love to work on their home, landscape and relax by the pool. Away from home they love to enjoy travel, a nice meal, a craft beverage and relax with friends. We love to spend weekends in Chicago and weeks at the beach."
954,Sharon and I have lived rich and full lives.  We have lived in 8 countries and several states.  Travel is in our blood.  We know the city and the New Mexico pretty well.
955,"Renting out bedrooms in the Medical District neighborhood in Chicago's West Loop area.  Myself, I work as a Health Counselor, rental agent, as well as a website designer with a focus on SEO."
956,"I am interested in bring urban living to Airbnb. My goal is to make my guest feel at home. For Baltimore’s own natives, I want you to experience a home away from home. A calm during the storm. During your stay you will be provided with a guide to Baltimore to not only experience night but other local greats."
957,Here's 5 of my favorite things:1. Travel destination: Taiwan2. Beach at the Oregon Coast: Hug Point3. Book: Tale of Two Cities4. Hobby: Learn Chinese characters5.  Free time: Gardening
958,I am a retired RN who loves Vintage & Farm House style.  I have a vegetable garden & am always doing a project or craft.  I endeavor to create an environment of comfort & relaxation.  I love the beach & the mountains yet I also love my neighborhood & friends in San Jose.
959,"I have two son , now they are all stay in other city , the house is vacant always, so we planning to rent it out. Hope you enjoy our house . 我們有二個兒子您現在看到的照片這一個是我的第二個兒子,他們都已經長大了到外地去讀書或工作,所以房間總是空者,所以,就把樓下及樓上的房子全部騰出,讓喜歡旅遊者來渡假並且享受浪漫的房屋空間,希望你們喜歡｡"
960,"I live in the city of Alhambra, my wife and my son, this city is one of the quietest Los Angeles County, my home is close to major shopping malls, restaurants and places of importance and also close to the city Los Angeles and its most important tourist centers.ö"
961,"Professional, clean and quiet with a love for travel, music, cooking, exercise and the wines of the world. My heart is in Coronado and I am eager to share all that this lovely town has to offer with you!"
962,"Warm welcomes to all,I'm John. I grew up in the Pacific Northwest. I travel a lot for work and for fun. Love exploring and experiencing new places. I also host a property as well, feel free to ask any questions and we look forward to your stay."
963,Copley House is comprised of apartments spread across multiple townhouses in Boston's Back Bay neighborhood. Enjoy the comfort of apartment living and the convenience of our ideal location for sightseeing or for business travel. Our apartments are a good value compared to the more expensive hotels located nearby.
964,"We are a couple from Brooklyn, New York with an adult daughter now living in Chicago. She has graciously allowed us to convert her room into a cozy Air B&B rental. We also run a theatre company in Brooklyn."
965,"I am a person who sees life as glass half full.  Love family, friends and animals.  Relationships mean more to me then things.  I love to travel with my husband and family, and love anything to do with holistic living and wellness.  Happily married for over 34 years."
966,"I grew up in San Antonio, became a military spouse and moved around a lot.  I love to meet new people and share all that the Alamo City has to offer!"
967,"We are a gay vegetarian couple who have trekked all over the world. We lived for four years in Melbourne, Australia and several months in Burleigh Heads, Queensland. We love dogs and cats, Burning Man, Amazonian shamanism, and all kinds of camping and outdoor adventures. We are both nonsmokers."
968,"I'm a seasoned pro photographer, enjoy capturing portraits and events. Ask me about photography special if you're interested in getting a portrait of yourself or your family.For hobbies... I enjoy live music, especially classical, museums, French desserts, Swiss chocolate. Also dancing, movies, clear water beaches, and friends to share these experiences with."
969,"My name is Brian, andI'm excited to be retired in the next 24 months because of a wealthy couple who agreed to take me under their wing and mentor me so I could have similar results as them and stop sacrificing my life at a job"
970,"I'm a big fan of swimming, riding my vintage vespa whenever the weather cooperates and am a massive music fan. I've got a partner of 16 years, two kids, two cats and two fish. I love to travel, hike, work in the yard and paint."
971,"I live in Oklahoma City, not far from the family farm in Seminole, and work to start community spaces focused on creativity and sustainability through my company TradeShare. I love to travel, dance, and have silly fun!"
972,"I'm an experienced traveler and enjoy hosting others that also have traveling experiences of their own. I'm also willing to rent out my room to any business people who are here during the week for work.Thanks,Chris"
973,"Hi, This is MC Trey !  I love meeting new people andhelping them have a safe and pleasant visit whilein Southern California.  I use the money to help withnon-profit organizations I serve."
974,"Wanderlust Vacations has served south Louisiana since 2013, providing guests from around the world with luxury accommodations. We strive to provide comfortable, clean and safe lodging to our customers during their travels."
975,"We are a team of family members pouring our love & energy into fixing up a 1920s historic row home in Cabbagetown, Atlanta. It would be a delight to host you!"
976,"I currently teach in Charlotte and enjoy spending time with my child when not at work. I am laid back and easy going,  but believe it is everyone's duty to promote respect in the community. Please be respectful when attempting to reserve the property."
977,"We are a couple who loves outdoors adventure,  traveling and entertaining guest. We enjoy cooking and relaxing with our friends. Our Travel to India was one of the best experience. India's culture, food, architecture  and meeting people from all over the world was such an amazing experience."
978,"I enjoy travel immensely and am happy to share my home with travelers whenI'm away.I'm in education, soI'm lucky to have 2 months off in the summer."
979,I am a happy Christian individual who loves the Lord and the life I have been given. I am an exercise enthusiast and go to the gym 6 days a week. I work part-time in the Hospitality industry.
980,"We're two busy working professionals. I work in administration and customer service, and my husband works in marketing as a graphic designer. We stick pretty close to home most nights, but find our way around town every once in a while to explore local cuisine and visit family."
